
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde7524    Vardas7524     x.xx                4.20                
Pavarde7527    Vardas7527     x.xx                3.00                
Pavarde7533    Vardas7533     x.xx                2.80                
Pavarde7536    Vardas7536     x.xx                4.00                
Pavarde7537    Vardas7537     x.xx                4.00                
Pavarde7539    Vardas7539     x.xx                4.40                
Pavarde7541    Vardas7541     x.xx                3.80                
Pavarde7546    Vardas7546     x.xx                4.40                
Pavarde7547    Vardas7547     x.xx                3.00                
Pavarde7549    Vardas7549     x.xx                4.40                
Pavarde7550    Vardas7550     x.xx                3.60                
Pavarde7551    Vardas7551     x.xx                2.80                
Pavarde7554    Vardas7554     x.xx                1.80                
Pavarde7555    Vardas7555     x.xx                4.20                
Pavarde7556    Vardas7556     x.xx                4.20                
Pavarde7559    Vardas7559     x.xx                3.00                
Pavarde7560    Vardas7560     x.xx                4.20                
Pavarde7562    Vardas7562     x.xx                3.20                
Pavarde7563    Vardas7563     x.xx                2.60                
Pavarde7564    Vardas7564     x.xx                3.60                
Pavarde7565    Vardas7565     x.xx                3.60                
Pavarde7566    Vardas7566     x.xx                1.40                
Pavarde7568    Vardas7568     x.xx                4.00                
Pavarde7570    Vardas7570     x.xx                4.20                
Pavarde7572    Vardas7572     x.xx                3.20                
Pavarde7574    Vardas7574     x.xx                4.80                
Pavarde7576    Vardas7576     x.xx                3.40                
Pavarde7577    Vardas7577     x.xx                4.00                
Pavarde7579    Vardas7579     x.xx                4.40                
Pavarde7582    Vardas7582     x.xx                2.80                
Pavarde7584    Vardas7584     x.xx                4.40                
Pavarde7589    Vardas7589     x.xx                3.60                
Pavarde7590    Vardas7590     x.xx                3.00                
Pavarde7593    Vardas7593     x.xx                2.20                
Pavarde7594    Vardas7594     x.xx                3.20                
Pavarde7597    Vardas7597     x.xx                3.00                
Pavarde7599    Vardas7599     x.xx                4.20                
Pavarde7600    Vardas7600     x.xx                4.00                
Pavarde7605    Vardas7605     x.xx                2.80                
Pavarde7610    Vardas7610     x.xx                4.20                
Pavarde7614    Vardas7614     x.xx                4.00                
Pavarde7615    Vardas7615     x.xx                4.80                
Pavarde7616    Vardas7616     x.xx                3.00                
Pavarde7617    Vardas7617     x.xx                4.20                
Pavarde7618    Vardas7618     x.xx                3.60                
Pavarde7619    Vardas7619     x.xx                4.60                
Pavarde7624    Vardas7624     x.xx                4.40                
Pavarde7627    Vardas7627     x.xx                4.80                
Pavarde7628    Vardas7628     x.xx                3.20                
Pavarde7629    Vardas7629     x.xx                1.80                
Pavarde7630    Vardas7630     x.xx                4.00                
Pavarde7633    Vardas7633     x.xx                2.60                
Pavarde7634    Vardas7634     x.xx                4.60                
Pavarde7635    Vardas7635     x.xx                3.00                
Pavarde7639    Vardas7639     x.xx                2.60                
Pavarde7640    Vardas7640     x.xx                3.40                
Pavarde7641    Vardas7641     x.xx                3.60                
Pavarde7642    Vardas7642     x.xx                4.00                
Pavarde7649    Vardas7649     x.xx                3.80                
Pavarde7651    Vardas7651     x.xx                2.20                
Pavarde7652    Vardas7652     x.xx                4.20                
Pavarde7653    Vardas7653     x.xx                2.20                
Pavarde7656    Vardas7656     x.xx                4.80                
Pavarde7657    Vardas7657     x.xx                4.80                
Pavarde7659    Vardas7659     x.xx                2.40                
Pavarde7660    Vardas7660     x.xx                4.80                
Pavarde7663    Vardas7663     x.xx                3.00                
Pavarde7664    Vardas7664     x.xx                4.00                
Pavarde7666    Vardas7666     x.xx                4.40                
Pavarde7667    Vardas7667     x.xx                4.20                
Pavarde7668    Vardas7668     x.xx                4.80                
Pavarde7669    Vardas7669     x.xx                4.20                
Pavarde7672    Vardas7672     x.xx                2.20                
Pavarde7673    Vardas7673     x.xx                4.00                
Pavarde7674    Vardas7674     x.xx                4.80                
Pavarde7675    Vardas7675     x.xx                3.80                
Pavarde7676    Vardas7676     x.xx                4.00                
Pavarde7678    Vardas7678     x.xx                4.40                
Pavarde7679    Vardas7679     x.xx                2.60                
Pavarde7687    Vardas7687     x.xx                4.40                
Pavarde7689    Vardas7689     x.xx                4.00                
Pavarde7692    Vardas7692     x.xx                3.40                
Pavarde7693    Vardas7693     x.xx                3.60                
Pavarde7701    Vardas7701     x.xx                4.20                
Pavarde7704    Vardas7704     x.xx                4.60                
Pavarde7705    Vardas7705     x.xx                2.60                
Pavarde7706    Vardas7706     x.xx                4.80                
Pavarde7707    Vardas7707     x.xx                4.80                
Pavarde7711    Vardas7711     x.xx                3.80                
Pavarde7713    Vardas7713     x.xx                4.80                
Pavarde7714    Vardas7714     x.xx                3.20                
Pavarde7717    Vardas7717     x.xx                4.60                
Pavarde7720    Vardas7720     x.xx                2.60                
Pavarde7723    Vardas7723     x.xx                3.00                
Pavarde7724    Vardas7724     x.xx                4.80                
Pavarde7726    Vardas7726     x.xx                3.00                
Pavarde7727    Vardas7727     x.xx                4.60                
Pavarde7729    Vardas7729     x.xx                2.60                
Pavarde7732    Vardas7732     x.xx                4.00                
Pavarde7734    Vardas7734     x.xx                2.60                
Pavarde7736    Vardas7736     x.xx                3.00                
Pavarde7739    Vardas7739     x.xx                3.60                
Pavarde7740    Vardas7740     x.xx                3.80                
Pavarde7743    Vardas7743     x.xx                2.20                
Pavarde7749    Vardas7749     x.xx                4.60                
Pavarde7753    Vardas7753     x.xx                2.60                
Pavarde7754    Vardas7754     x.xx                3.80                
Pavarde7761    Vardas7761     x.xx                4.80                
Pavarde7762    Vardas7762     x.xx                4.00                
Pavarde7763    Vardas7763     x.xx                3.20                
Pavarde7766    Vardas7766     x.xx                3.20                
Pavarde7767    Vardas7767     x.xx                2.40                
Pavarde7768    Vardas7768     x.xx                4.80                
Pavarde7769    Vardas7769     x.xx                4.40                
Pavarde7777    Vardas7777     x.xx                4.00                
Pavarde7779    Vardas7779     x.xx                4.60                
Pavarde7780    Vardas7780     x.xx                4.60                
Pavarde7787    Vardas7787     x.xx                3.60                
Pavarde7788    Vardas7788     x.xx                3.00                
Pavarde7790    Vardas7790     x.xx                3.80                
Pavarde7792    Vardas7792     x.xx                4.20                
Pavarde7795    Vardas7795     x.xx                4.80                
Pavarde7799    Vardas7799     x.xx                4.00                
Pavarde7805    Vardas7805     x.xx                3.40                
Pavarde7807    Vardas7807     x.xx                2.20                
Pavarde7812    Vardas7812     x.xx                4.60                
Pavarde7814    Vardas7814     x.xx                2.60                
Pavarde7815    Vardas7815     x.xx                4.20                
Pavarde7816    Vardas7816     x.xx                2.20                
Pavarde7823    Vardas7823     x.xx                3.40                
Pavarde7824    Vardas7824     x.xx                4.60                
Pavarde7827    Vardas7827     x.xx                3.20                
Pavarde7830    Vardas7830     x.xx                2.20                
Pavarde7833    Vardas7833     x.xx                2.60                
Pavarde7835    Vardas7835     x.xx                4.80                
Pavarde7836    Vardas7836     x.xx                4.60                
Pavarde7839    Vardas7839     x.xx                3.40                
Pavarde7842    Vardas7842     x.xx                2.60                
Pavarde7843    Vardas7843     x.xx                3.80                
Pavarde7845    Vardas7845     x.xx                2.80                
Pavarde7846    Vardas7846     x.xx                3.60                
Pavarde7850    Vardas7850     x.xx                4.60                
Pavarde7853    Vardas7853     x.xx                3.40                
Pavarde7856    Vardas7856     x.xx                4.80                
Pavarde7858    Vardas7858     x.xx                3.60                
Pavarde7863    Vardas7863     x.xx                3.20                
Pavarde7868    Vardas7868     x.xx                4.40                
Pavarde7870    Vardas7870     x.xx                4.80                
Pavarde7872    Vardas7872     x.xx                2.60                
Pavarde7874    Vardas7874     x.xx                3.20                
Pavarde7880    Vardas7880     x.xx                2.40                
Pavarde7881    Vardas7881     x.xx                3.20                
Pavarde7883    Vardas7883     x.xx                3.40                
Pavarde7885    Vardas7885     x.xx                4.80                
Pavarde7888    Vardas7888     x.xx                3.00                
Pavarde7889    Vardas7889     x.xx                4.80                
Pavarde7890    Vardas7890     x.xx                4.00                
Pavarde7897    Vardas7897     x.xx                4.40                
Pavarde7898    Vardas7898     x.xx                2.20                
Pavarde7901    Vardas7901     x.xx                4.20                
Pavarde7906    Vardas7906     x.xx                1.80                
Pavarde7907    Vardas7907     x.xx                4.80                
Pavarde7912    Vardas7912     x.xx                3.20                
Pavarde7916    Vardas7916     x.xx                3.80                
Pavarde7925    Vardas7925     x.xx                4.60                
Pavarde7926    Vardas7926     x.xx                4.40                
Pavarde7927    Vardas7927     x.xx                4.40                
Pavarde7928    Vardas7928     x.xx                2.20                
Pavarde7930    Vardas7930     x.xx                4.40                
Pavarde7932    Vardas7932     x.xx                2.20                
Pavarde7938    Vardas7938     x.xx                2.60                
Pavarde7943    Vardas7943     x.xx                3.20                
Pavarde7945    Vardas7945     x.xx                3.60                
Pavarde7946    Vardas7946     x.xx                3.80                
Pavarde7950    Vardas7950     x.xx                4.60                
Pavarde7953    Vardas7953     x.xx                2.20                
Pavarde7954    Vardas7954     x.xx                3.80                
Pavarde7958    Vardas7958     x.xx                3.00                
Pavarde7960    Vardas7960     x.xx                4.80                
Pavarde7961    Vardas7961     x.xx                2.20                
Pavarde7962    Vardas7962     x.xx                3.80                
Pavarde7966    Vardas7966     x.xx                4.40                
Pavarde7970    Vardas7970     x.xx                3.20                
Pavarde7974    Vardas7974     x.xx                4.00                
Pavarde7976    Vardas7976     x.xx                3.40                
Pavarde7978    Vardas7978     x.xx                3.00                
Pavarde7979    Vardas7979     x.xx                4.20                
Pavarde7980    Vardas7980     x.xx                4.20                
Pavarde7981    Vardas7981     x.xx                3.20                
Pavarde7984    Vardas7984     x.xx                3.40                
Pavarde7986    Vardas7986     x.xx                4.40                
Pavarde7988    Vardas7988     x.xx                4.80                
Pavarde7990    Vardas7990     x.xx                3.80                
Pavarde7991    Vardas7991     x.xx                3.40                
Pavarde7993    Vardas7993     x.xx                4.80                
Pavarde7995    Vardas7995     x.xx                4.00                
Pavarde7999    Vardas7999     x.xx                4.60                
Pavarde8004    Vardas8004     x.xx                3.60                
Pavarde8006    Vardas8006     x.xx                4.40                
Pavarde8008    Vardas8008     x.xx                3.40                
Pavarde8014    Vardas8014     x.xx                3.80                
Pavarde8015    Vardas8015     x.xx                3.40                
Pavarde8016    Vardas8016     x.xx                4.00                
Pavarde8017    Vardas8017     x.xx                4.80                
Pavarde8019    Vardas8019     x.xx                2.80                
Pavarde8020    Vardas8020     x.xx                3.00                
Pavarde8022    Vardas8022     x.xx                3.40                
Pavarde8025    Vardas8025     x.xx                2.60                
Pavarde8026    Vardas8026     x.xx                3.80                
Pavarde8028    Vardas8028     x.xx                3.40                
Pavarde8030    Vardas8030     x.xx                2.80                
Pavarde8032    Vardas8032     x.xx                2.80                
Pavarde8034    Vardas8034     x.xx                4.60                
Pavarde8037    Vardas8037     x.xx                3.80                
Pavarde8038    Vardas8038     x.xx                2.60                
Pavarde8041    Vardas8041     x.xx                4.80                
Pavarde8042    Vardas8042     x.xx                2.80                
Pavarde8043    Vardas8043     x.xx                4.40                
Pavarde8045    Vardas8045     x.xx                4.60                
Pavarde8049    Vardas8049     x.xx                4.00                
Pavarde8052    Vardas8052     x.xx                3.20                
Pavarde8054    Vardas8054     x.xx                3.00                
Pavarde8057    Vardas8057     x.xx                3.00                
Pavarde8059    Vardas8059     x.xx                3.40                
Pavarde8061    Vardas8061     x.xx                3.20                
Pavarde8067    Vardas8067     x.xx                4.40                
Pavarde8068    Vardas8068     x.xx                2.60                
Pavarde8071    Vardas8071     x.xx                3.20                
Pavarde8076    Vardas8076     x.xx                3.60                
Pavarde8077    Vardas8077     x.xx                4.80                
Pavarde8078    Vardas8078     x.xx                3.60                
Pavarde8082    Vardas8082     x.xx                4.60                
Pavarde8088    Vardas8088     x.xx                4.40                
Pavarde8090    Vardas8090     x.xx                3.60                
Pavarde8091    Vardas8091     x.xx                2.60                
Pavarde8095    Vardas8095     x.xx                4.40                
Pavarde8096    Vardas8096     x.xx                4.80                
Pavarde8099    Vardas8099     x.xx                3.60                
Pavarde8101    Vardas8101     x.xx                4.20                
Pavarde8103    Vardas8103     x.xx                3.40                
Pavarde8105    Vardas8105     x.xx                3.60                
Pavarde8110    Vardas8110     x.xx                3.20                
Pavarde8116    Vardas8116     x.xx                3.60                
Pavarde8118    Vardas8118     x.xx                3.60                
Pavarde8121    Vardas8121     x.xx                4.40                
Pavarde8124    Vardas8124     x.xx                3.60                
Pavarde8125    Vardas8125     x.xx                2.80                
Pavarde8127    Vardas8127     x.xx                2.60                
Pavarde8130    Vardas8130     x.xx                4.40                
Pavarde8131    Vardas8131     x.xx                4.80                
Pavarde8132    Vardas8132     x.xx                4.80                
Pavarde8133    Vardas8133     x.xx                2.60                
Pavarde8135    Vardas8135     x.xx                4.80                
Pavarde8137    Vardas8137     x.xx                3.40                
Pavarde8139    Vardas8139     x.xx                3.00                
Pavarde8143    Vardas8143     x.xx                4.80                
Pavarde8144    Vardas8144     x.xx                3.00                
Pavarde8152    Vardas8152     x.xx                3.00                
Pavarde8153    Vardas8153     x.xx                3.20                
Pavarde8155    Vardas8155     x.xx                3.20                
Pavarde8159    Vardas8159     x.xx                3.40                
Pavarde8165    Vardas8165     x.xx                4.20                
Pavarde8166    Vardas8166     x.xx                2.60                
Pavarde8169    Vardas8169     x.xx                3.00                
Pavarde8171    Vardas8171     x.xx                4.80                
Pavarde8172    Vardas8172     x.xx                4.40                
Pavarde8173    Vardas8173     x.xx                3.80                
Pavarde8177    Vardas8177     x.xx                4.40                
Pavarde8178    Vardas8178     x.xx                4.60                
Pavarde8179    Vardas8179     x.xx                4.80                
Pavarde8185    Vardas8185     x.xx                3.20                
Pavarde8186    Vardas8186     x.xx                4.60                
Pavarde8188    Vardas8188     x.xx                3.60                
Pavarde8189    Vardas8189     x.xx                4.60                
Pavarde8193    Vardas8193     x.xx                3.80                
Pavarde8194    Vardas8194     x.xx                3.60                
Pavarde8195    Vardas8195     x.xx                3.40                
Pavarde8198    Vardas8198     x.xx                3.80                
Pavarde8203    Vardas8203     x.xx                2.40                
Pavarde8208    Vardas8208     x.xx                3.80                
Pavarde8209    Vardas8209     x.xx                2.20                
Pavarde8212    Vardas8212     x.xx                3.00                
Pavarde8214    Vardas8214     x.xx                4.80                
Pavarde8215    Vardas8215     x.xx                4.00                
Pavarde8217    Vardas8217     x.xx                2.40                
Pavarde8218    Vardas8218     x.xx                3.20                
Pavarde8220    Vardas8220     x.xx                4.80                
Pavarde8222    Vardas8222     x.xx                3.40                
Pavarde8227    Vardas8227     x.xx                4.60                
Pavarde8229    Vardas8229     x.xx                3.60                
Pavarde8232    Vardas8232     x.xx                4.40                
Pavarde8235    Vardas8235     x.xx                4.20                
Pavarde8237    Vardas8237     x.xx                3.20                
Pavarde8243    Vardas8243     x.xx                3.20                
Pavarde8245    Vardas8245     x.xx                2.80                
Pavarde8246    Vardas8246     x.xx                4.00                
Pavarde8248    Vardas8248     x.xx                4.80                
Pavarde8249    Vardas8249     x.xx                4.40                
Pavarde8250    Vardas8250     x.xx                4.80                
Pavarde8251    Vardas8251     x.xx                2.60                
Pavarde8253    Vardas8253     x.xx                3.40                
Pavarde8254    Vardas8254     x.xx                1.80                
Pavarde8257    Vardas8257     x.xx                3.40                
Pavarde8262    Vardas8262     x.xx                4.60                
Pavarde8267    Vardas8267     x.xx                3.80                
Pavarde8273    Vardas8273     x.xx                4.80                
Pavarde8277    Vardas8277     x.xx                4.40                
Pavarde8280    Vardas8280     x.xx                2.60                
Pavarde8281    Vardas8281     x.xx                3.20                
Pavarde8282    Vardas8282     x.xx                2.60                
Pavarde8283    Vardas8283     x.xx                3.00                
Pavarde8284    Vardas8284     x.xx                3.40                
Pavarde8286    Vardas8286     x.xx                3.00                
Pavarde8289    Vardas8289     x.xx                4.80                
Pavarde8290    Vardas8290     x.xx                4.60                
Pavarde8291    Vardas8291     x.xx                3.20                
Pavarde8294    Vardas8294     x.xx                3.60                
Pavarde8296    Vardas8296     x.xx                2.60                
Pavarde8299    Vardas8299     x.xx                4.00                
Pavarde8300    Vardas8300     x.xx                3.60                
Pavarde8301    Vardas8301     x.xx                3.20                
Pavarde8304    Vardas8304     x.xx                4.60                
Pavarde8306    Vardas8306     x.xx                3.00                
Pavarde8307    Vardas8307     x.xx                3.80                
Pavarde8310    Vardas8310     x.xx                4.00                
Pavarde8313    Vardas8313     x.xx                3.00                
Pavarde8314    Vardas8314     x.xx                4.80                
Pavarde8315    Vardas8315     x.xx                4.00                
Pavarde8316    Vardas8316     x.xx                4.40                
Pavarde8323    Vardas8323     x.xx                4.20                
Pavarde8326    Vardas8326     x.xx                4.00                
Pavarde8327    Vardas8327     x.xx                3.20                
Pavarde8330    Vardas8330     x.xx                3.40                
Pavarde8331    Vardas8331     x.xx                3.20                
Pavarde8332    Vardas8332     x.xx                2.40                
Pavarde8333    Vardas8333     x.xx                3.80                
Pavarde8335    Vardas8335     x.xx                2.60                
Pavarde8339    Vardas8339     x.xx                4.60                
Pavarde8347    Vardas8347     x.xx                4.40                
Pavarde8348    Vardas8348     x.xx                4.00                
Pavarde8349    Vardas8349     x.xx                2.80                
Pavarde8351    Vardas8351     x.xx                4.00                
Pavarde8355    Vardas8355     x.xx                3.80                
Pavarde8360    Vardas8360     x.xx                4.20                
Pavarde8361    Vardas8361     x.xx                3.20                
Pavarde8363    Vardas8363     x.xx                2.80                
Pavarde8367    Vardas8367     x.xx                2.20                
Pavarde8369    Vardas8369     x.xx                4.80                
Pavarde8371    Vardas8371     x.xx                2.60                
Pavarde8377    Vardas8377     x.xx                4.00                
Pavarde8383    Vardas8383     x.xx                3.80                
Pavarde8386    Vardas8386     x.xx                4.40                
Pavarde8387    Vardas8387     x.xx                4.20                
Pavarde8390    Vardas8390     x.xx                4.40                
Pavarde8391    Vardas8391     x.xx                3.40                
Pavarde8393    Vardas8393     x.xx                3.80                
Pavarde8395    Vardas8395     x.xx                4.00                
Pavarde8397    Vardas8397     x.xx                4.80                
Pavarde8398    Vardas8398     x.xx                3.60                
Pavarde8399    Vardas8399     x.xx                3.60                
Pavarde8401    Vardas8401     x.xx                4.00                
Pavarde8402    Vardas8402     x.xx                2.60                
Pavarde8405    Vardas8405     x.xx                4.40                
Pavarde8407    Vardas8407     x.xx                4.40                
Pavarde8408    Vardas8408     x.xx                2.60                
Pavarde8412    Vardas8412     x.xx                3.60                
Pavarde8414    Vardas8414     x.xx                4.60                
Pavarde8416    Vardas8416     x.xx                4.60                
Pavarde8418    Vardas8418     x.xx                4.20                
Pavarde8421    Vardas8421     x.xx                3.20                
Pavarde8424    Vardas8424     x.xx                4.20                
Pavarde8427    Vardas8427     x.xx                3.80                
Pavarde8432    Vardas8432     x.xx                2.20                
Pavarde8434    Vardas8434     x.xx                4.20                
Pavarde8436    Vardas8436     x.xx                3.20                
Pavarde8438    Vardas8438     x.xx                3.80                
Pavarde8440    Vardas8440     x.xx                2.80                
Pavarde8444    Vardas8444     x.xx                3.60                
Pavarde8445    Vardas8445     x.xx                3.20                
Pavarde8447    Vardas8447     x.xx                2.60                
Pavarde8449    Vardas8449     x.xx                4.00                
Pavarde8450    Vardas8450     x.xx                2.20                
Pavarde8452    Vardas8452     x.xx                4.00                
Pavarde8455    Vardas8455     x.xx                3.40                
Pavarde8456    Vardas8456     x.xx                3.80                
Pavarde8458    Vardas8458     x.xx                3.80                
Pavarde8459    Vardas8459     x.xx                3.40                
Pavarde8461    Vardas8461     x.xx                2.80                
Pavarde8464    Vardas8464     x.xx                4.80                
Pavarde8466    Vardas8466     x.xx                2.60                
Pavarde8472    Vardas8472     x.xx                3.20                
Pavarde8475    Vardas8475     x.xx                4.00                
Pavarde8479    Vardas8479     x.xx                4.00                
Pavarde8481    Vardas8481     x.xx                4.00                
Pavarde8483    Vardas8483     x.xx                4.80                
Pavarde8486    Vardas8486     x.xx                2.60                
Pavarde8496    Vardas8496     x.xx                4.80                
Pavarde8498    Vardas8498     x.xx                3.20                
Pavarde8499    Vardas8499     x.xx                4.60                
Pavarde8504    Vardas8504     x.xx                4.20                
Pavarde8510    Vardas8510     x.xx                3.20                
Pavarde8512    Vardas8512     x.xx                4.80                
Pavarde8513    Vardas8513     x.xx                4.00                
Pavarde8516    Vardas8516     x.xx                2.40                
Pavarde8518    Vardas8518     x.xx                3.20                
Pavarde8520    Vardas8520     x.xx                3.40                
Pavarde8522    Vardas8522     x.xx                4.20                
Pavarde8526    Vardas8526     x.xx                3.00                
Pavarde8527    Vardas8527     x.xx                3.40                
Pavarde8529    Vardas8529     x.xx                3.60                
Pavarde8530    Vardas8530     x.xx                4.20                
Pavarde8533    Vardas8533     x.xx                4.20                
Pavarde8537    Vardas8537     x.xx                4.20                
Pavarde8540    Vardas8540     x.xx                4.80                
Pavarde8542    Vardas8542     x.xx                3.60                
Pavarde8547    Vardas8547     x.xx                3.00                
Pavarde8548    Vardas8548     x.xx                3.20                
Pavarde8549    Vardas8549     x.xx                4.00                
Pavarde8550    Vardas8550     x.xx                4.40                
Pavarde8552    Vardas8552     x.xx                4.40                
Pavarde8555    Vardas8555     x.xx                3.20                
Pavarde8560    Vardas8560     x.xx                4.20                
Pavarde8562    Vardas8562     x.xx                3.80                
Pavarde8566    Vardas8566     x.xx                3.00                
Pavarde8569    Vardas8569     x.xx                3.80                
Pavarde8572    Vardas8572     x.xx                2.20                
Pavarde8573    Vardas8573     x.xx                4.00                
Pavarde8574    Vardas8574     x.xx                3.40                
Pavarde8575    Vardas8575     x.xx                2.20                
Pavarde8576    Vardas8576     x.xx                1.80                
Pavarde8578    Vardas8578     x.xx                4.00                
Pavarde8579    Vardas8579     x.xx                4.80                
Pavarde8583    Vardas8583     x.xx                3.00                
Pavarde8584    Vardas8584     x.xx                4.60                
Pavarde8585    Vardas8585     x.xx                3.20                
Pavarde8589    Vardas8589     x.xx                4.60                
Pavarde8591    Vardas8591     x.xx                3.60                
Pavarde8592    Vardas8592     x.xx                3.40                
Pavarde8595    Vardas8595     x.xx                4.40                
Pavarde8596    Vardas8596     x.xx                3.40                
Pavarde8600    Vardas8600     x.xx                3.20                
Pavarde8605    Vardas8605     x.xx                3.60                
Pavarde8606    Vardas8606     x.xx                2.60                
Pavarde8608    Vardas8608     x.xx                4.00                
Pavarde8612    Vardas8612     x.xx                2.80                
Pavarde8614    Vardas8614     x.xx                3.20                
Pavarde8617    Vardas8617     x.xx                3.80                
Pavarde8620    Vardas8620     x.xx                4.80                
Pavarde8621    Vardas8621     x.xx                2.60                
Pavarde8622    Vardas8622     x.xx                4.40                
Pavarde8623    Vardas8623     x.xx                4.80                
Pavarde8625    Vardas8625     x.xx                4.20                
Pavarde8626    Vardas8626     x.xx                3.20                
Pavarde8632    Vardas8632     x.xx                4.80                
Pavarde8633    Vardas8633     x.xx                4.00                
Pavarde8634    Vardas8634     x.xx                3.00                
Pavarde8635    Vardas8635     x.xx                3.60                
Pavarde8638    Vardas8638     x.xx                2.60                
Pavarde8639    Vardas8639     x.xx                3.80                
Pavarde8640    Vardas8640     x.xx                4.20                
Pavarde8642    Vardas8642     x.xx                2.20                
Pavarde8646    Vardas8646     x.xx                2.80                
Pavarde8649    Vardas8649     x.xx                3.00                
Pavarde8651    Vardas8651     x.xx                3.80                
Pavarde8653    Vardas8653     x.xx                3.80                
Pavarde8666    Vardas8666     x.xx                3.60                
Pavarde8668    Vardas8668     x.xx                2.20                
Pavarde8671    Vardas8671     x.xx                4.20                
Pavarde8672    Vardas8672     x.xx                4.80                
Pavarde8673    Vardas8673     x.xx                4.20                
Pavarde8678    Vardas8678     x.xx                2.60                
Pavarde8679    Vardas8679     x.xx                2.60                
Pavarde8681    Vardas8681     x.xx                2.80                
Pavarde8683    Vardas8683     x.xx                3.00                
Pavarde8685    Vardas8685     x.xx                3.40                
Pavarde8686    Vardas8686     x.xx                4.40                
Pavarde8688    Vardas8688     x.xx                3.60                
Pavarde8694    Vardas8694     x.xx                4.60                
Pavarde8695    Vardas8695     x.xx                4.40                
Pavarde8697    Vardas8697     x.xx                4.00                
Pavarde8700    Vardas8700     x.xx                4.60                
Pavarde8704    Vardas8704     x.xx                2.20                
Pavarde8709    Vardas8709     x.xx                4.20                
Pavarde8710    Vardas8710     x.xx                3.60                
Pavarde8724    Vardas8724     x.xx                3.00                
Pavarde8725    Vardas8725     x.xx                3.60                
Pavarde8726    Vardas8726     x.xx                3.20                
Pavarde8727    Vardas8727     x.xx                2.60                
Pavarde8728    Vardas8728     x.xx                2.60                
Pavarde8729    Vardas8729     x.xx                1.80                
Pavarde8730    Vardas8730     x.xx                4.80                
Pavarde8732    Vardas8732     x.xx                4.00                
Pavarde8735    Vardas8735     x.xx                3.40                
Pavarde8741    Vardas8741     x.xx                4.60                
Pavarde8742    Vardas8742     x.xx                3.80                
Pavarde8744    Vardas8744     x.xx                3.80                
Pavarde8748    Vardas8748     x.xx                3.40                
Pavarde8749    Vardas8749     x.xx                4.80                
Pavarde8750    Vardas8750     x.xx                2.40                
Pavarde8752    Vardas8752     x.xx                3.20                
Pavarde8754    Vardas8754     x.xx                2.80                
Pavarde8756    Vardas8756     x.xx                4.80                
Pavarde8757    Vardas8757     x.xx                4.80                
Pavarde8759    Vardas8759     x.xx                3.20                
Pavarde8765    Vardas8765     x.xx                4.20                
Pavarde8768    Vardas8768     x.xx                3.40                
Pavarde8770    Vardas8770     x.xx                3.80                
Pavarde8771    Vardas8771     x.xx                4.60                
Pavarde8776    Vardas8776     x.xx                3.40                
Pavarde8778    Vardas8778     x.xx                4.60                
Pavarde8782    Vardas8782     x.xx                4.60                
Pavarde8784    Vardas8784     x.xx                2.80                
Pavarde8791    Vardas8791     x.xx                3.40                
Pavarde8793    Vardas8793     x.xx                3.60                
Pavarde8794    Vardas8794     x.xx                3.20                
Pavarde8796    Vardas8796     x.xx                3.80                
Pavarde8801    Vardas8801     x.xx                4.20                
Pavarde8802    Vardas8802     x.xx                3.20                
Pavarde8805    Vardas8805     x.xx                3.80                
Pavarde8806    Vardas8806     x.xx                3.40                
Pavarde8807    Vardas8807     x.xx                4.00                
Pavarde8809    Vardas8809     x.xx                3.40                
Pavarde8814    Vardas8814     x.xx                4.00                
Pavarde8816    Vardas8816     x.xx                3.40                
Pavarde8817    Vardas8817     x.xx                3.40                
Pavarde8820    Vardas8820     x.xx                4.00                
Pavarde8821    Vardas8821     x.xx                3.40                
Pavarde8824    Vardas8824     x.xx                3.40                
Pavarde8827    Vardas8827     x.xx                2.60                
Pavarde8828    Vardas8828     x.xx                3.00                
Pavarde8829    Vardas8829     x.xx                4.20                
Pavarde8830    Vardas8830     x.xx                3.00                
Pavarde8832    Vardas8832     x.xx                2.60                
Pavarde8833    Vardas8833     x.xx                3.00                
Pavarde8839    Vardas8839     x.xx                4.80                
Pavarde8841    Vardas8841     x.xx                4.00                
Pavarde8844    Vardas8844     x.xx                4.80                
Pavarde8845    Vardas8845     x.xx                4.00                
Pavarde8846    Vardas8846     x.xx                4.40                
Pavarde8847    Vardas8847     x.xx                3.80                
Pavarde8849    Vardas8849     x.xx                4.20                
Pavarde8850    Vardas8850     x.xx                4.20                
Pavarde8851    Vardas8851     x.xx                2.60                
Pavarde8858    Vardas8858     x.xx                3.00                
Pavarde8860    Vardas8860     x.xx                4.60                
Pavarde8862    Vardas8862     x.xx                2.60                
Pavarde8867    Vardas8867     x.xx                3.60                
Pavarde8868    Vardas8868     x.xx                3.20                
Pavarde8869    Vardas8869     x.xx                4.20                
Pavarde8871    Vardas8871     x.xx                2.80                
Pavarde8872    Vardas8872     x.xx                3.40                
Pavarde8874    Vardas8874     x.xx                4.80                
Pavarde8875    Vardas8875     x.xx                3.80                
Pavarde8876    Vardas8876     x.xx                2.60                
Pavarde8878    Vardas8878     x.xx                4.20                
Pavarde8879    Vardas8879     x.xx                2.60                
Pavarde8880    Vardas8880     x.xx                3.60                
Pavarde8881    Vardas8881     x.xx                3.40                
