
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde7200    Vardas7200     x.xx                3.40                
Pavarde7201    Vardas7201     x.xx                4.00                
Pavarde7202    Vardas7202     x.xx                7.60                
Pavarde7203    Vardas7203     x.xx                8.40                
Pavarde7204    Vardas7204     x.xx                4.40                
Pavarde7205    Vardas7205     x.xx                5.60                
Pavarde7206    Vardas7206     x.xx                3.20                
Pavarde7207    Vardas7207     x.xx                3.00                
Pavarde7208    Vardas7208     x.xx                7.20                
Pavarde7209    Vardas7209     x.xx                4.20                
Pavarde7210    Vardas7210     x.xx                7.00                
Pavarde7211    Vardas7211     x.xx                3.40                
Pavarde7212    Vardas7212     x.xx                7.80                
Pavarde7213    Vardas7213     x.xx                4.80                
Pavarde7214    Vardas7214     x.xx                4.80                
Pavarde7215    Vardas7215     x.xx                4.80                
Pavarde7216    Vardas7216     x.xx                6.60                
Pavarde7217    Vardas7217     x.xx                3.00                
Pavarde7218    Vardas7218     x.xx                8.20                
Pavarde7219    Vardas7219     x.xx                4.60                
Pavarde7220    Vardas7220     x.xx                6.00                
Pavarde7221    Vardas7221     x.xx                3.80                
Pavarde7222    Vardas7222     x.xx                3.40                
Pavarde7223    Vardas7223     x.xx                6.40                
Pavarde7224    Vardas7224     x.xx                8.00                
Pavarde7225    Vardas7225     x.xx                3.20                
Pavarde7226    Vardas7226     x.xx                5.40                
Pavarde7227    Vardas7227     x.xx                7.60                
Pavarde7228    Vardas7228     x.xx                6.40                
Pavarde7229    Vardas7229     x.xx                4.20                
Pavarde7230    Vardas7230     x.xx                8.60                
Pavarde7231    Vardas7231     x.xx                6.40                
Pavarde7232    Vardas7232     x.xx                6.40                
Pavarde7233    Vardas7233     x.xx                5.60                
Pavarde7234    Vardas7234     x.xx                7.60                
Pavarde7235    Vardas7235     x.xx                8.00                
Pavarde7236    Vardas7236     x.xx                3.00                
Pavarde7237    Vardas7237     x.xx                5.60                
Pavarde7238    Vardas7238     x.xx                6.60                
Pavarde7239    Vardas7239     x.xx                4.80                
Pavarde7240    Vardas7240     x.xx                6.60                
Pavarde7241    Vardas7241     x.xx                6.40                
Pavarde7242    Vardas7242     x.xx                6.20                
Pavarde7243    Vardas7243     x.xx                4.60                
Pavarde7244    Vardas7244     x.xx                8.40                
Pavarde7245    Vardas7245     x.xx                3.80                
Pavarde7246    Vardas7246     x.xx                5.80                
Pavarde7247    Vardas7247     x.xx                6.80                
Pavarde7248    Vardas7248     x.xx                7.80                
Pavarde7249    Vardas7249     x.xx                4.80                
Pavarde7250    Vardas7250     x.xx                6.40                
Pavarde7251    Vardas7251     x.xx                4.40                
Pavarde7252    Vardas7252     x.xx                6.80                
Pavarde7253    Vardas7253     x.xx                5.80                
Pavarde7254    Vardas7254     x.xx                5.40                
Pavarde7255    Vardas7255     x.xx                6.60                
Pavarde7256    Vardas7256     x.xx                7.20                
Pavarde7257    Vardas7257     x.xx                7.20                
Pavarde7258    Vardas7258     x.xx                7.80                
Pavarde7259    Vardas7259     x.xx                3.60                
Pavarde7260    Vardas7260     x.xx                3.40                
Pavarde7261    Vardas7261     x.xx                7.20                
Pavarde7262    Vardas7262     x.xx                3.40                
Pavarde7263    Vardas7263     x.xx                5.20                
Pavarde7264    Vardas7264     x.xx                6.40                
Pavarde7265    Vardas7265     x.xx                4.00                
Pavarde7266    Vardas7266     x.xx                2.60                
Pavarde7267    Vardas7267     x.xx                4.60                
Pavarde7268    Vardas7268     x.xx                6.20                
Pavarde7269    Vardas7269     x.xx                6.00                
Pavarde7270    Vardas7270     x.xx                3.60                
Pavarde7271    Vardas7271     x.xx                6.60                
Pavarde7272    Vardas7272     x.xx                4.80                
Pavarde7273    Vardas7273     x.xx                7.40                
Pavarde7274    Vardas7274     x.xx                8.80                
Pavarde7275    Vardas7275     x.xx                6.20                
Pavarde7276    Vardas7276     x.xx                2.80                
Pavarde7277    Vardas7277     x.xx                9.20                
Pavarde7278    Vardas7278     x.xx                6.00                
Pavarde7279    Vardas7279     x.xx                6.40                
Pavarde7280    Vardas7280     x.xx                4.40                
Pavarde7281    Vardas7281     x.xx                5.60                
Pavarde7282    Vardas7282     x.xx                3.40                
Pavarde7283    Vardas7283     x.xx                6.60                
Pavarde7284    Vardas7284     x.xx                7.00                
Pavarde7285    Vardas7285     x.xx                6.20                
Pavarde7286    Vardas7286     x.xx                6.20                
Pavarde7287    Vardas7287     x.xx                6.40                
Pavarde7288    Vardas7288     x.xx                3.00                
Pavarde7289    Vardas7289     x.xx                7.00                
Pavarde7290    Vardas7290     x.xx                2.00                
Pavarde7291    Vardas7291     x.xx                5.20                
Pavarde7292    Vardas7292     x.xx                3.60                
Pavarde7293    Vardas7293     x.xx                3.80                
Pavarde7294    Vardas7294     x.xx                7.60                
Pavarde7295    Vardas7295     x.xx                3.00                
Pavarde7296    Vardas7296     x.xx                4.00                
Pavarde7297    Vardas7297     x.xx                5.00                
Pavarde7298    Vardas7298     x.xx                3.00                
Pavarde7299    Vardas7299     x.xx                4.40                
Pavarde7300    Vardas7300     x.xx                4.60                
Pavarde7301    Vardas7301     x.xx                7.80                
Pavarde7302    Vardas7302     x.xx                4.80                
Pavarde7303    Vardas7303     x.xx                5.00                
Pavarde7304    Vardas7304     x.xx                6.60                
Pavarde7305    Vardas7305     x.xx                3.80                
Pavarde7306    Vardas7306     x.xx                5.60                
Pavarde7307    Vardas7307     x.xx                3.20                
Pavarde7308    Vardas7308     x.xx                7.00                
Pavarde7309    Vardas7309     x.xx                4.80                
Pavarde7310    Vardas7310     x.xx                4.80                
Pavarde7311    Vardas7311     x.xx                5.80                
Pavarde7312    Vardas7312     x.xx                2.80                
Pavarde7313    Vardas7313     x.xx                7.20                
Pavarde7314    Vardas7314     x.xx                4.40                
Pavarde7315    Vardas7315     x.xx                4.60                
Pavarde7316    Vardas7316     x.xx                3.00                
Pavarde7317    Vardas7317     x.xx                7.00                
Pavarde7318    Vardas7318     x.xx                3.20                
Pavarde7319    Vardas7319     x.xx                6.80                
Pavarde7320    Vardas7320     x.xx                2.60                
Pavarde7321    Vardas7321     x.xx                3.40                
Pavarde7322    Vardas7322     x.xx                8.00                
Pavarde7323    Vardas7323     x.xx                4.00                
Pavarde7324    Vardas7324     x.xx                7.20                
Pavarde7325    Vardas7325     x.xx                6.80                
Pavarde7326    Vardas7326     x.xx                6.80                
Pavarde7327    Vardas7327     x.xx                2.60                
Pavarde7328    Vardas7328     x.xx                7.00                
Pavarde7329    Vardas7329     x.xx                4.40                
Pavarde7330    Vardas7330     x.xx                5.00                
Pavarde7331    Vardas7331     x.xx                3.80                
Pavarde7332    Vardas7332     x.xx                8.00                
Pavarde7333    Vardas7333     x.xx                7.80                
Pavarde7334    Vardas7334     x.xx                7.20                
Pavarde7335    Vardas7335     x.xx                5.80                
Pavarde7336    Vardas7336     x.xx                7.80                
Pavarde7337    Vardas7337     x.xx                7.40                
Pavarde7338    Vardas7338     x.xx                8.80                
Pavarde7339    Vardas7339     x.xx                5.20                
Pavarde7340    Vardas7340     x.xx                6.40                
Pavarde7341    Vardas7341     x.xx                3.20                
Pavarde7342    Vardas7342     x.xx                3.60                
Pavarde7343    Vardas7343     x.xx                8.00                
Pavarde7344    Vardas7344     x.xx                3.00                
Pavarde7345    Vardas7345     x.xx                6.80                
Pavarde7346    Vardas7346     x.xx                7.40                
Pavarde7347    Vardas7347     x.xx                6.00                
Pavarde7348    Vardas7348     x.xx                3.60                
Pavarde7349    Vardas7349     x.xx                1.80                
Pavarde7350    Vardas7350     x.xx                7.20                
Pavarde7351    Vardas7351     x.xx                8.40                
Pavarde7352    Vardas7352     x.xx                3.20                
Pavarde7353    Vardas7353     x.xx                7.60                
Pavarde7354    Vardas7354     x.xx                4.20                
Pavarde7355    Vardas7355     x.xx                6.40                
Pavarde7356    Vardas7356     x.xx                4.40                
Pavarde7357    Vardas7357     x.xx                8.00                
Pavarde7358    Vardas7358     x.xx                7.60                
Pavarde7359    Vardas7359     x.xx                3.40                
Pavarde7360    Vardas7360     x.xx                6.60                
Pavarde7361    Vardas7361     x.xx                7.20                
Pavarde7362    Vardas7362     x.xx                7.60                
Pavarde7363    Vardas7363     x.xx                3.20                
Pavarde7364    Vardas7364     x.xx                2.60                
Pavarde7365    Vardas7365     x.xx                3.80                
Pavarde7366    Vardas7366     x.xx                5.00                
Pavarde7367    Vardas7367     x.xx                6.20                
Pavarde7368    Vardas7368     x.xx                3.60                
Pavarde7369    Vardas7369     x.xx                6.20                
Pavarde7370    Vardas7370     x.xx                4.00                
Pavarde7371    Vardas7371     x.xx                3.40                
Pavarde7372    Vardas7372     x.xx                3.60                
Pavarde7373    Vardas7373     x.xx                6.40                
Pavarde7374    Vardas7374     x.xx                3.80                
Pavarde7375    Vardas7375     x.xx                3.00                
Pavarde7376    Vardas7376     x.xx                4.40                
Pavarde7377    Vardas7377     x.xx                8.40                
Pavarde7378    Vardas7378     x.xx                4.00                
Pavarde7379    Vardas7379     x.xx                5.40                
Pavarde7380    Vardas7380     x.xx                2.60                
Pavarde7381    Vardas7381     x.xx                6.40                
Pavarde7382    Vardas7382     x.xx                4.00                
Pavarde7383    Vardas7383     x.xx                8.40                
Pavarde7384    Vardas7384     x.xx                8.00                
Pavarde7385    Vardas7385     x.xx                3.60                
Pavarde7386    Vardas7386     x.xx                6.80                
Pavarde7387    Vardas7387     x.xx                7.60                
Pavarde7388    Vardas7388     x.xx                7.20                
Pavarde7389    Vardas7389     x.xx                3.00                
Pavarde7390    Vardas7390     x.xx                7.20                
Pavarde7391    Vardas7391     x.xx                4.00                
Pavarde7392    Vardas7392     x.xx                9.20                
Pavarde7393    Vardas7393     x.xx                5.20                
Pavarde7394    Vardas7394     x.xx                5.00                
Pavarde7395    Vardas7395     x.xx                7.00                
Pavarde7396    Vardas7396     x.xx                3.40                
Pavarde7397    Vardas7397     x.xx                5.60                
Pavarde7398    Vardas7398     x.xx                2.20                
Pavarde7399    Vardas7399     x.xx                4.80                
Pavarde7400    Vardas7400     x.xx                7.80                
Pavarde7401    Vardas7401     x.xx                8.80                
Pavarde7402    Vardas7402     x.xx                5.00                
Pavarde7403    Vardas7403     x.xx                7.20                
Pavarde7404    Vardas7404     x.xx                2.60                
Pavarde7405    Vardas7405     x.xx                2.80                
Pavarde7406    Vardas7406     x.xx                7.80                
Pavarde7407    Vardas7407     x.xx                8.80                
Pavarde7408    Vardas7408     x.xx                3.40                
Pavarde7409    Vardas7409     x.xx                7.60                
Pavarde7410    Vardas7410     x.xx                4.60                
Pavarde7411    Vardas7411     x.xx                7.60                
Pavarde7412    Vardas7412     x.xx                3.00                
Pavarde7413    Vardas7413     x.xx                3.60                
Pavarde7414    Vardas7414     x.xx                7.60                
Pavarde7415    Vardas7415     x.xx                8.00                
Pavarde7416    Vardas7416     x.xx                4.00                
Pavarde7417    Vardas7417     x.xx                6.60                
Pavarde7418    Vardas7418     x.xx                7.00                
Pavarde7419    Vardas7419     x.xx                4.60                
Pavarde7420    Vardas7420     x.xx                4.40                
Pavarde7421    Vardas7421     x.xx                7.00                
Pavarde7422    Vardas7422     x.xx                7.80                
Pavarde7423    Vardas7423     x.xx                2.80                
Pavarde7424    Vardas7424     x.xx                4.00                
Pavarde7425    Vardas7425     x.xx                3.80                
Pavarde7426    Vardas7426     x.xx                2.80                
Pavarde7427    Vardas7427     x.xx                5.60                
Pavarde7428    Vardas7428     x.xx                7.80                
Pavarde7429    Vardas7429     x.xx                6.00                
Pavarde7430    Vardas7430     x.xx                7.20                
Pavarde7431    Vardas7431     x.xx                4.60                
Pavarde7432    Vardas7432     x.xx                6.40                
Pavarde7433    Vardas7433     x.xx                8.40                
Pavarde7434    Vardas7434     x.xx                3.80                
Pavarde7435    Vardas7435     x.xx                6.40                
Pavarde7436    Vardas7436     x.xx                8.20                
Pavarde7437    Vardas7437     x.xx                7.00                
Pavarde7438    Vardas7438     x.xx                5.80                
Pavarde7439    Vardas7439     x.xx                5.80                
Pavarde7440    Vardas7440     x.xx                8.00                
Pavarde7441    Vardas7441     x.xx                8.40                
Pavarde7442    Vardas7442     x.xx                8.40                
Pavarde7443    Vardas7443     x.xx                3.20                
Pavarde7444    Vardas7444     x.xx                1.80                
Pavarde7445    Vardas7445     x.xx                6.40                
Pavarde7446    Vardas7446     x.xx                6.20                
Pavarde7447    Vardas7447     x.xx                3.60                
Pavarde7448    Vardas7448     x.xx                5.20                
Pavarde7449    Vardas7449     x.xx                6.60                
Pavarde7450    Vardas7450     x.xx                4.20                
Pavarde7451    Vardas7451     x.xx                3.40                
Pavarde7452    Vardas7452     x.xx                4.40                
Pavarde7453    Vardas7453     x.xx                5.80                
Pavarde7454    Vardas7454     x.xx                6.80                
Pavarde7455    Vardas7455     x.xx                5.60                
Pavarde7456    Vardas7456     x.xx                4.80                
Pavarde7457    Vardas7457     x.xx                8.00                
Pavarde7458    Vardas7458     x.xx                2.60                
Pavarde7459    Vardas7459     x.xx                9.20                
Pavarde7460    Vardas7460     x.xx                5.80                
Pavarde7461    Vardas7461     x.xx                6.00                
Pavarde7462    Vardas7462     x.xx                7.60                
Pavarde7463    Vardas7463     x.xx                3.60                
Pavarde7464    Vardas7464     x.xx                5.40                
Pavarde7465    Vardas7465     x.xx                6.20                
Pavarde7466    Vardas7466     x.xx                5.00                
Pavarde7467    Vardas7467     x.xx                4.40                
Pavarde7468    Vardas7468     x.xx                2.60                
Pavarde7469    Vardas7469     x.xx                7.20                
Pavarde7470    Vardas7470     x.xx                4.20                
Pavarde7471    Vardas7471     x.xx                5.20                
Pavarde7472    Vardas7472     x.xx                4.60                
Pavarde7473    Vardas7473     x.xx                3.60                
Pavarde7474    Vardas7474     x.xx                5.40                
Pavarde7475    Vardas7475     x.xx                6.20                
Pavarde7476    Vardas7476     x.xx                4.00                
Pavarde7477    Vardas7477     x.xx                8.40                
Pavarde7478    Vardas7478     x.xx                4.60                
Pavarde7479    Vardas7479     x.xx                6.80                
Pavarde7480    Vardas7480     x.xx                3.80                
Pavarde7481    Vardas7481     x.xx                8.40                
Pavarde7482    Vardas7482     x.xx                9.60                
Pavarde7483    Vardas7483     x.xx                3.40                
Pavarde7484    Vardas7484     x.xx                6.80                
Pavarde7485    Vardas7485     x.xx                7.60                
Pavarde7486    Vardas7486     x.xx                7.60                
Pavarde7487    Vardas7487     x.xx                7.00                
Pavarde7488    Vardas7488     x.xx                2.60                
Pavarde7489    Vardas7489     x.xx                5.20                
Pavarde7490    Vardas7490     x.xx                3.00                
Pavarde7491    Vardas7491     x.xx                4.20                
Pavarde7492    Vardas7492     x.xx                7.40                
Pavarde7493    Vardas7493     x.xx                2.60                
Pavarde7494    Vardas7494     x.xx                4.40                
Pavarde7495    Vardas7495     x.xx                4.20                
Pavarde7496    Vardas7496     x.xx                3.20                
Pavarde7497    Vardas7497     x.xx                6.80                
Pavarde7498    Vardas7498     x.xx                4.60                
Pavarde7499    Vardas7499     x.xx                4.60                
Pavarde7500    Vardas7500     x.xx                7.40                
Pavarde7501    Vardas7501     x.xx                7.60                
Pavarde7502    Vardas7502     x.xx                6.60                
Pavarde7503    Vardas7503     x.xx                6.60                
Pavarde7504    Vardas7504     x.xx                8.00                
Pavarde7505    Vardas7505     x.xx                3.80                
Pavarde7506    Vardas7506     x.xx                6.20                
Pavarde7507    Vardas7507     x.xx                4.80                
Pavarde7508    Vardas7508     x.xx                3.00                
Pavarde7509    Vardas7509     x.xx                5.80                
Pavarde7510    Vardas7510     x.xx                8.80                
Pavarde7511    Vardas7511     x.xx                6.60                
Pavarde7512    Vardas7512     x.xx                7.00                
Pavarde7513    Vardas7513     x.xx                8.80                
Pavarde7514    Vardas7514     x.xx                5.20                
Pavarde7515    Vardas7515     x.xx                7.80                
Pavarde7516    Vardas7516     x.xx                8.00                
Pavarde7517    Vardas7517     x.xx                8.80                
Pavarde7518    Vardas7518     x.xx                4.60                
Pavarde7519    Vardas7519     x.xx                4.60                
Pavarde7520    Vardas7520     x.xx                5.40                
Pavarde7521    Vardas7521     x.xx                6.20                
Pavarde7522    Vardas7522     x.xx                6.60                
Pavarde7523    Vardas7523     x.xx                6.60                
Pavarde7524    Vardas7524     x.xx                4.20                
Pavarde7525    Vardas7525     x.xx                5.60                
Pavarde7526    Vardas7526     x.xx                6.60                
Pavarde7527    Vardas7527     x.xx                3.00                
Pavarde7528    Vardas7528     x.xx                7.60                
Pavarde7529    Vardas7529     x.xx                7.40                
Pavarde7530    Vardas7530     x.xx                6.40                
Pavarde7531    Vardas7531     x.xx                5.60                
Pavarde7532    Vardas7532     x.xx                6.40                
Pavarde7533    Vardas7533     x.xx                2.80                
Pavarde7534    Vardas7534     x.xx                8.00                
Pavarde7535    Vardas7535     x.xx                6.80                
Pavarde7536    Vardas7536     x.xx                4.00                
Pavarde7537    Vardas7537     x.xx                4.00                
Pavarde7538    Vardas7538     x.xx                7.20                
Pavarde7539    Vardas7539     x.xx                4.40                
Pavarde7540    Vardas7540     x.xx                6.80                
Pavarde7541    Vardas7541     x.xx                3.80                
Pavarde7542    Vardas7542     x.xx                8.80                
Pavarde7543    Vardas7543     x.xx                7.40                
Pavarde7544    Vardas7544     x.xx                5.80                
Pavarde7545    Vardas7545     x.xx                6.00                
Pavarde7546    Vardas7546     x.xx                4.40                
Pavarde7547    Vardas7547     x.xx                3.00                
Pavarde7548    Vardas7548     x.xx                7.20                
Pavarde7549    Vardas7549     x.xx                4.40                
Pavarde7550    Vardas7550     x.xx                3.60                
Pavarde7551    Vardas7551     x.xx                2.80                
Pavarde7552    Vardas7552     x.xx                8.00                
Pavarde7553    Vardas7553     x.xx                6.40                
Pavarde7554    Vardas7554     x.xx                1.80                
Pavarde7555    Vardas7555     x.xx                4.20                
Pavarde7556    Vardas7556     x.xx                4.20                
Pavarde7557    Vardas7557     x.xx                6.60                
Pavarde7558    Vardas7558     x.xx                6.00                
Pavarde7559    Vardas7559     x.xx                3.00                
Pavarde7560    Vardas7560     x.xx                4.20                
Pavarde7561    Vardas7561     x.xx                5.60                
Pavarde7562    Vardas7562     x.xx                3.20                
Pavarde7563    Vardas7563     x.xx                2.60                
Pavarde7564    Vardas7564     x.xx                3.60                
Pavarde7565    Vardas7565     x.xx                3.60                
Pavarde7566    Vardas7566     x.xx                1.40                
Pavarde7567    Vardas7567     x.xx                8.40                
Pavarde7568    Vardas7568     x.xx                4.00                
Pavarde7569    Vardas7569     x.xx                7.20                
Pavarde7570    Vardas7570     x.xx                4.20                
Pavarde7571    Vardas7571     x.xx                5.40                
Pavarde7572    Vardas7572     x.xx                3.20                
Pavarde7573    Vardas7573     x.xx                5.40                
Pavarde7574    Vardas7574     x.xx                4.80                
Pavarde7575    Vardas7575     x.xx                7.20                
Pavarde7576    Vardas7576     x.xx                3.40                
Pavarde7577    Vardas7577     x.xx                4.00                
Pavarde7578    Vardas7578     x.xx                6.80                
Pavarde7579    Vardas7579     x.xx                4.40                
Pavarde7580    Vardas7580     x.xx                7.20                
Pavarde7581    Vardas7581     x.xx                5.00                
Pavarde7582    Vardas7582     x.xx                2.80                
Pavarde7583    Vardas7583     x.xx                9.20                
Pavarde7584    Vardas7584     x.xx                4.40                
Pavarde7585    Vardas7585     x.xx                6.60                
Pavarde7586    Vardas7586     x.xx                7.00                
Pavarde7587    Vardas7587     x.xx                5.80                
Pavarde7588    Vardas7588     x.xx                7.40                
Pavarde7589    Vardas7589     x.xx                3.60                
Pavarde7590    Vardas7590     x.xx                3.00                
Pavarde7591    Vardas7591     x.xx                7.00                
Pavarde7592    Vardas7592     x.xx                7.00                
Pavarde7593    Vardas7593     x.xx                2.20                
Pavarde7594    Vardas7594     x.xx                3.20                
Pavarde7595    Vardas7595     x.xx                7.20                
Pavarde7596    Vardas7596     x.xx                5.80                
Pavarde7597    Vardas7597     x.xx                3.00                
Pavarde7598    Vardas7598     x.xx                5.60                
Pavarde7599    Vardas7599     x.xx                4.20                
Pavarde7600    Vardas7600     x.xx                4.00                
Pavarde7601    Vardas7601     x.xx                8.80                
Pavarde7602    Vardas7602     x.xx                6.40                
Pavarde7603    Vardas7603     x.xx                5.80                
Pavarde7604    Vardas7604     x.xx                6.00                
Pavarde7605    Vardas7605     x.xx                2.80                
Pavarde7606    Vardas7606     x.xx                7.20                
Pavarde7607    Vardas7607     x.xx                8.20                
Pavarde7608    Vardas7608     x.xx                7.60                
Pavarde7609    Vardas7609     x.xx                8.60                
Pavarde7610    Vardas7610     x.xx                4.20                
Pavarde7611    Vardas7611     x.xx                5.00                
Pavarde7612    Vardas7612     x.xx                5.00                
Pavarde7613    Vardas7613     x.xx                8.80                
Pavarde7614    Vardas7614     x.xx                4.00                
Pavarde7615    Vardas7615     x.xx                4.80                
Pavarde7616    Vardas7616     x.xx                3.00                
Pavarde7617    Vardas7617     x.xx                4.20                
Pavarde7618    Vardas7618     x.xx                3.60                
Pavarde7619    Vardas7619     x.xx                4.60                
Pavarde7620    Vardas7620     x.xx                5.40                
Pavarde7621    Vardas7621     x.xx                7.80                
Pavarde7622    Vardas7622     x.xx                8.40                
Pavarde7623    Vardas7623     x.xx                6.60                
Pavarde7624    Vardas7624     x.xx                4.40                
Pavarde7625    Vardas7625     x.xx                7.60                
Pavarde7626    Vardas7626     x.xx                6.80                
Pavarde7627    Vardas7627     x.xx                4.80                
Pavarde7628    Vardas7628     x.xx                3.20                
Pavarde7629    Vardas7629     x.xx                1.80                
Pavarde7630    Vardas7630     x.xx                4.00                
Pavarde7631    Vardas7631     x.xx                8.20                
Pavarde7632    Vardas7632     x.xx                6.00                
Pavarde7633    Vardas7633     x.xx                2.60                
Pavarde7634    Vardas7634     x.xx                4.60                
Pavarde7635    Vardas7635     x.xx                3.00                
Pavarde7636    Vardas7636     x.xx                7.80                
Pavarde7637    Vardas7637     x.xx                7.80                
Pavarde7638    Vardas7638     x.xx                7.00                
Pavarde7639    Vardas7639     x.xx                2.60                
Pavarde7640    Vardas7640     x.xx                3.40                
Pavarde7641    Vardas7641     x.xx                3.60                
Pavarde7642    Vardas7642     x.xx                4.00                
Pavarde7643    Vardas7643     x.xx                5.60                
Pavarde7644    Vardas7644     x.xx                6.00                
Pavarde7645    Vardas7645     x.xx                7.20                
Pavarde7646    Vardas7646     x.xx                5.60                
Pavarde7647    Vardas7647     x.xx                6.60                
Pavarde7648    Vardas7648     x.xx                5.40                
Pavarde7649    Vardas7649     x.xx                3.80                
Pavarde7650    Vardas7650     x.xx                5.40                
Pavarde7651    Vardas7651     x.xx                2.20                
Pavarde7652    Vardas7652     x.xx                4.20                
Pavarde7653    Vardas7653     x.xx                2.20                
Pavarde7654    Vardas7654     x.xx                6.80                
Pavarde7655    Vardas7655     x.xx                6.20                
Pavarde7656    Vardas7656     x.xx                4.80                
Pavarde7657    Vardas7657     x.xx                4.80                
Pavarde7658    Vardas7658     x.xx                5.20                
Pavarde7659    Vardas7659     x.xx                2.40                
Pavarde7660    Vardas7660     x.xx                4.80                
Pavarde7661    Vardas7661     x.xx                6.60                
Pavarde7662    Vardas7662     x.xx                8.00                
Pavarde7663    Vardas7663     x.xx                3.00                
Pavarde7664    Vardas7664     x.xx                4.00                
Pavarde7665    Vardas7665     x.xx                7.20                
Pavarde7666    Vardas7666     x.xx                4.40                
Pavarde7667    Vardas7667     x.xx                4.20                
Pavarde7668    Vardas7668     x.xx                4.80                
Pavarde7669    Vardas7669     x.xx                4.20                
Pavarde7670    Vardas7670     x.xx                6.00                
Pavarde7671    Vardas7671     x.xx                6.80                
Pavarde7672    Vardas7672     x.xx                2.20                
Pavarde7673    Vardas7673     x.xx                4.00                
Pavarde7674    Vardas7674     x.xx                4.80                
Pavarde7675    Vardas7675     x.xx                3.80                
Pavarde7676    Vardas7676     x.xx                4.00                
Pavarde7677    Vardas7677     x.xx                5.20                
Pavarde7678    Vardas7678     x.xx                4.40                
Pavarde7679    Vardas7679     x.xx                2.60                
Pavarde7680    Vardas7680     x.xx                5.40                
Pavarde7681    Vardas7681     x.xx                6.20                
Pavarde7682    Vardas7682     x.xx                5.00                
Pavarde7683    Vardas7683     x.xx                5.20                
Pavarde7684    Vardas7684     x.xx                5.40                
Pavarde7685    Vardas7685     x.xx                7.60                
Pavarde7686    Vardas7686     x.xx                8.40                
Pavarde7687    Vardas7687     x.xx                4.40                
Pavarde7688    Vardas7688     x.xx                7.60                
Pavarde7689    Vardas7689     x.xx                4.00                
Pavarde7690    Vardas7690     x.xx                5.40                
Pavarde7691    Vardas7691     x.xx                5.20                
Pavarde7692    Vardas7692     x.xx                3.40                
Pavarde7693    Vardas7693     x.xx                3.60                
Pavarde7694    Vardas7694     x.xx                5.40                
Pavarde7695    Vardas7695     x.xx                8.00                
Pavarde7696    Vardas7696     x.xx                7.00                
Pavarde7697    Vardas7697     x.xx                5.60                
Pavarde7698    Vardas7698     x.xx                7.60                
Pavarde7699    Vardas7699     x.xx                5.20                
Pavarde7700    Vardas7700     x.xx                8.40                
Pavarde7701    Vardas7701     x.xx                4.20                
Pavarde7702    Vardas7702     x.xx                6.40                
Pavarde7703    Vardas7703     x.xx                7.20                
Pavarde7704    Vardas7704     x.xx                4.60                
Pavarde7705    Vardas7705     x.xx                2.60                
Pavarde7706    Vardas7706     x.xx                4.80                
Pavarde7707    Vardas7707     x.xx                4.80                
Pavarde7708    Vardas7708     x.xx                7.80                
Pavarde7709    Vardas7709     x.xx                6.00                
Pavarde7710    Vardas7710     x.xx                5.20                
Pavarde7711    Vardas7711     x.xx                3.80                
Pavarde7712    Vardas7712     x.xx                5.60                
Pavarde7713    Vardas7713     x.xx                4.80                
Pavarde7714    Vardas7714     x.xx                3.20                
Pavarde7715    Vardas7715     x.xx                8.40                
Pavarde7716    Vardas7716     x.xx                7.20                
Pavarde7717    Vardas7717     x.xx                4.60                
Pavarde7718    Vardas7718     x.xx                6.00                
Pavarde7719    Vardas7719     x.xx                5.00                
Pavarde7720    Vardas7720     x.xx                2.60                
Pavarde7721    Vardas7721     x.xx                6.20                
Pavarde7722    Vardas7722     x.xx                7.20                
Pavarde7723    Vardas7723     x.xx                3.00                
Pavarde7724    Vardas7724     x.xx                4.80                
Pavarde7725    Vardas7725     x.xx                6.60                
Pavarde7726    Vardas7726     x.xx                3.00                
Pavarde7727    Vardas7727     x.xx                4.60                
Pavarde7728    Vardas7728     x.xx                5.60                
Pavarde7729    Vardas7729     x.xx                2.60                
Pavarde7730    Vardas7730     x.xx                6.80                
Pavarde7731    Vardas7731     x.xx                8.60                
Pavarde7732    Vardas7732     x.xx                4.00                
Pavarde7733    Vardas7733     x.xx                7.00                
Pavarde7734    Vardas7734     x.xx                2.60                
Pavarde7735    Vardas7735     x.xx                5.00                
Pavarde7736    Vardas7736     x.xx                3.00                
Pavarde7737    Vardas7737     x.xx                8.60                
Pavarde7738    Vardas7738     x.xx                5.80                
Pavarde7739    Vardas7739     x.xx                3.60                
Pavarde7740    Vardas7740     x.xx                3.80                
Pavarde7741    Vardas7741     x.xx                5.80                
Pavarde7742    Vardas7742     x.xx                5.80                
Pavarde7743    Vardas7743     x.xx                2.20                
Pavarde7744    Vardas7744     x.xx                7.60                
Pavarde7745    Vardas7745     x.xx                6.60                
Pavarde7746    Vardas7746     x.xx                7.60                
Pavarde7747    Vardas7747     x.xx                7.60                
Pavarde7748    Vardas7748     x.xx                6.80                
Pavarde7749    Vardas7749     x.xx                4.60                
Pavarde7750    Vardas7750     x.xx                5.80                
Pavarde7751    Vardas7751     x.xx                6.60                
Pavarde7752    Vardas7752     x.xx                5.60                
Pavarde7753    Vardas7753     x.xx                2.60                
Pavarde7754    Vardas7754     x.xx                3.80                
Pavarde7755    Vardas7755     x.xx                7.00                
Pavarde7756    Vardas7756     x.xx                6.80                
Pavarde7757    Vardas7757     x.xx                5.60                
