
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde8460    Vardas8460     x.xx                7.80                
Pavarde8462    Vardas8462     x.xx                5.40                
Pavarde8463    Vardas8463     x.xx                8.00                
Pavarde8465    Vardas8465     x.xx                7.40                
Pavarde8467    Vardas8467     x.xx                7.20                
Pavarde8468    Vardas8468     x.xx                5.20                
Pavarde8469    Vardas8469     x.xx                7.60                
Pavarde8470    Vardas8470     x.xx                6.40                
Pavarde8471    Vardas8471     x.xx                5.60                
Pavarde8473    Vardas8473     x.xx                6.60                
Pavarde8474    Vardas8474     x.xx                7.20                
Pavarde8476    Vardas8476     x.xx                7.00                
Pavarde8477    Vardas8477     x.xx                8.00                
Pavarde8478    Vardas8478     x.xx                8.80                
Pavarde8480    Vardas8480     x.xx                6.20                
Pavarde8482    Vardas8482     x.xx                6.20                
Pavarde8484    Vardas8484     x.xx                7.20                
Pavarde8485    Vardas8485     x.xx                6.80                
Pavarde8487    Vardas8487     x.xx                9.60                
Pavarde8488    Vardas8488     x.xx                6.40                
Pavarde8489    Vardas8489     x.xx                6.20                
Pavarde8490    Vardas8490     x.xx                5.60                
Pavarde8491    Vardas8491     x.xx                8.80                
Pavarde8492    Vardas8492     x.xx                5.20                
Pavarde8493    Vardas8493     x.xx                7.60                
Pavarde8494    Vardas8494     x.xx                5.80                
Pavarde8495    Vardas8495     x.xx                5.80                
Pavarde8497    Vardas8497     x.xx                7.20                
Pavarde8500    Vardas8500     x.xx                5.20                
Pavarde8501    Vardas8501     x.xx                6.40                
Pavarde8502    Vardas8502     x.xx                5.80                
Pavarde8503    Vardas8503     x.xx                6.60                
Pavarde8505    Vardas8505     x.xx                5.40                
Pavarde8506    Vardas8506     x.xx                6.80                
Pavarde8507    Vardas8507     x.xx                7.60                
Pavarde8508    Vardas8508     x.xx                7.20                
Pavarde8509    Vardas8509     x.xx                7.20                
Pavarde8511    Vardas8511     x.xx                8.20                
Pavarde8514    Vardas8514     x.xx                5.80                
Pavarde8515    Vardas8515     x.xx                5.40                
Pavarde8517    Vardas8517     x.xx                6.40                
Pavarde8519    Vardas8519     x.xx                5.40                
Pavarde8521    Vardas8521     x.xx                5.60                
Pavarde8523    Vardas8523     x.xx                7.40                
Pavarde8524    Vardas8524     x.xx                8.00                
Pavarde8525    Vardas8525     x.xx                7.40                
Pavarde8528    Vardas8528     x.xx                7.00                
Pavarde8531    Vardas8531     x.xx                8.80                
Pavarde8532    Vardas8532     x.xx                5.20                
Pavarde8534    Vardas8534     x.xx                8.80                
Pavarde8535    Vardas8535     x.xx                8.80                
Pavarde8536    Vardas8536     x.xx                6.20                
Pavarde8538    Vardas8538     x.xx                6.40                
Pavarde8539    Vardas8539     x.xx                8.40                
Pavarde8541    Vardas8541     x.xx                6.40                
Pavarde8543    Vardas8543     x.xx                7.20                
Pavarde8544    Vardas8544     x.xx                5.80                
Pavarde8545    Vardas8545     x.xx                5.00                
Pavarde8546    Vardas8546     x.xx                6.40                
Pavarde8551    Vardas8551     x.xx                6.40                
Pavarde8553    Vardas8553     x.xx                5.00                
Pavarde8554    Vardas8554     x.xx                8.80                
Pavarde8556    Vardas8556     x.xx                8.00                
Pavarde8557    Vardas8557     x.xx                8.00                
Pavarde8558    Vardas8558     x.xx                5.80                
Pavarde8559    Vardas8559     x.xx                5.20                
Pavarde8561    Vardas8561     x.xx                6.80                
Pavarde8563    Vardas8563     x.xx                5.20                
Pavarde8564    Vardas8564     x.xx                6.80                
Pavarde8565    Vardas8565     x.xx                8.00                
Pavarde8567    Vardas8567     x.xx                8.00                
Pavarde8568    Vardas8568     x.xx                7.80                
Pavarde8570    Vardas8570     x.xx                6.00                
Pavarde8571    Vardas8571     x.xx                7.60                
Pavarde8577    Vardas8577     x.xx                9.20                
Pavarde8580    Vardas8580     x.xx                5.80                
Pavarde8581    Vardas8581     x.xx                6.00                
Pavarde8582    Vardas8582     x.xx                7.60                
Pavarde8586    Vardas8586     x.xx                7.80                
Pavarde8587    Vardas8587     x.xx                5.80                
Pavarde8588    Vardas8588     x.xx                8.80                
Pavarde8590    Vardas8590     x.xx                6.60                
Pavarde8593    Vardas8593     x.xx                5.80                
Pavarde8594    Vardas8594     x.xx                7.20                
Pavarde8597    Vardas8597     x.xx                7.80                
Pavarde8598    Vardas8598     x.xx                7.60                
Pavarde8599    Vardas8599     x.xx                6.20                
Pavarde8601    Vardas8601     x.xx                5.60                
Pavarde8602    Vardas8602     x.xx                7.00                
Pavarde8603    Vardas8603     x.xx                6.80                
Pavarde8604    Vardas8604     x.xx                6.80                
Pavarde8607    Vardas8607     x.xx                5.00                
Pavarde8609    Vardas8609     x.xx                7.60                
Pavarde8610    Vardas8610     x.xx                6.20                
Pavarde8611    Vardas8611     x.xx                6.40                
Pavarde8613    Vardas8613     x.xx                6.00                
Pavarde8615    Vardas8615     x.xx                6.80                
Pavarde8616    Vardas8616     x.xx                6.20                
Pavarde8618    Vardas8618     x.xx                8.40                
Pavarde8619    Vardas8619     x.xx                6.60                
Pavarde8624    Vardas8624     x.xx                7.80                
Pavarde8627    Vardas8627     x.xx                6.60                
Pavarde8628    Vardas8628     x.xx                8.00                
Pavarde8629    Vardas8629     x.xx                6.00                
Pavarde8630    Vardas8630     x.xx                5.00                
Pavarde8631    Vardas8631     x.xx                7.40                
Pavarde8636    Vardas8636     x.xx                7.40                
Pavarde8637    Vardas8637     x.xx                6.20                
Pavarde8641    Vardas8641     x.xx                6.80                
Pavarde8643    Vardas8643     x.xx                5.00                
Pavarde8644    Vardas8644     x.xx                7.20                
Pavarde8645    Vardas8645     x.xx                5.60                
Pavarde8647    Vardas8647     x.xx                7.20                
Pavarde8648    Vardas8648     x.xx                6.60                
Pavarde8650    Vardas8650     x.xx                5.40                
Pavarde8652    Vardas8652     x.xx                5.80                
Pavarde8654    Vardas8654     x.xx                7.00                
Pavarde8655    Vardas8655     x.xx                5.00                
Pavarde8656    Vardas8656     x.xx                7.40                
Pavarde8657    Vardas8657     x.xx                6.00                
Pavarde8658    Vardas8658     x.xx                7.00                
Pavarde8659    Vardas8659     x.xx                8.20                
Pavarde8660    Vardas8660     x.xx                8.60                
Pavarde8661    Vardas8661     x.xx                8.00                
Pavarde8662    Vardas8662     x.xx                5.80                
Pavarde8663    Vardas8663     x.xx                9.20                
Pavarde8664    Vardas8664     x.xx                5.40                
Pavarde8665    Vardas8665     x.xx                6.60                
Pavarde8667    Vardas8667     x.xx                5.60                
Pavarde8669    Vardas8669     x.xx                8.00                
Pavarde8670    Vardas8670     x.xx                6.80                
Pavarde8674    Vardas8674     x.xx                5.20                
Pavarde8675    Vardas8675     x.xx                5.00                
Pavarde8676    Vardas8676     x.xx                5.00                
Pavarde8677    Vardas8677     x.xx                5.40                
Pavarde8680    Vardas8680     x.xx                8.40                
Pavarde8682    Vardas8682     x.xx                6.20                
Pavarde8684    Vardas8684     x.xx                6.60                
Pavarde8687    Vardas8687     x.xx                6.60                
Pavarde8689    Vardas8689     x.xx                6.60                
Pavarde8690    Vardas8690     x.xx                6.00                
Pavarde8691    Vardas8691     x.xx                5.40                
Pavarde8692    Vardas8692     x.xx                6.40                
Pavarde8693    Vardas8693     x.xx                5.40                
Pavarde8696    Vardas8696     x.xx                7.80                
Pavarde8698    Vardas8698     x.xx                8.40                
Pavarde8699    Vardas8699     x.xx                7.80                
Pavarde8701    Vardas8701     x.xx                5.80                
Pavarde8702    Vardas8702     x.xx                7.60                
Pavarde8703    Vardas8703     x.xx                7.60                
Pavarde8705    Vardas8705     x.xx                7.60                
Pavarde8706    Vardas8706     x.xx                8.40                
Pavarde8707    Vardas8707     x.xx                5.00                
Pavarde8708    Vardas8708     x.xx                5.80                
Pavarde8711    Vardas8711     x.xx                7.20                
Pavarde8712    Vardas8712     x.xx                7.20                
Pavarde8713    Vardas8713     x.xx                7.80                
Pavarde8714    Vardas8714     x.xx                8.00                
Pavarde8715    Vardas8715     x.xx                7.20                
Pavarde8716    Vardas8716     x.xx                8.40                
Pavarde8717    Vardas8717     x.xx                5.00                
Pavarde8718    Vardas8718     x.xx                8.40                
Pavarde8719    Vardas8719     x.xx                8.80                
Pavarde8720    Vardas8720     x.xx                8.20                
Pavarde8721    Vardas8721     x.xx                5.00                
Pavarde8722    Vardas8722     x.xx                6.00                
Pavarde8723    Vardas8723     x.xx                8.00                
Pavarde8731    Vardas8731     x.xx                8.40                
Pavarde8733    Vardas8733     x.xx                7.00                
Pavarde8734    Vardas8734     x.xx                6.40                
Pavarde8736    Vardas8736     x.xx                6.00                
Pavarde8737    Vardas8737     x.xx                6.60                
Pavarde8738    Vardas8738     x.xx                5.00                
Pavarde8739    Vardas8739     x.xx                6.40                
Pavarde8740    Vardas8740     x.xx                5.60                
Pavarde8743    Vardas8743     x.xx                5.60                
Pavarde8745    Vardas8745     x.xx                7.60                
Pavarde8746    Vardas8746     x.xx                7.40                
Pavarde8747    Vardas8747     x.xx                7.00                
Pavarde8751    Vardas8751     x.xx                5.20                
Pavarde8753    Vardas8753     x.xx                7.20                
Pavarde8755    Vardas8755     x.xx                7.60                
Pavarde8758    Vardas8758     x.xx                6.00                
Pavarde8760    Vardas8760     x.xx                6.00                
Pavarde8761    Vardas8761     x.xx                6.60                
Pavarde8762    Vardas8762     x.xx                8.40                
Pavarde8763    Vardas8763     x.xx                5.40                
Pavarde8764    Vardas8764     x.xx                8.40                
Pavarde8766    Vardas8766     x.xx                7.20                
Pavarde8767    Vardas8767     x.xx                7.60                
Pavarde8769    Vardas8769     x.xx                7.40                
Pavarde8772    Vardas8772     x.xx                8.00                
Pavarde8773    Vardas8773     x.xx                5.00                
Pavarde8774    Vardas8774     x.xx                5.40                
Pavarde8775    Vardas8775     x.xx                6.20                
Pavarde8777    Vardas8777     x.xx                6.80                
Pavarde8779    Vardas8779     x.xx                7.40                
Pavarde8780    Vardas8780     x.xx                5.00                
Pavarde8781    Vardas8781     x.xx                6.40                
Pavarde8783    Vardas8783     x.xx                7.40                
Pavarde8785    Vardas8785     x.xx                7.40                
Pavarde8786    Vardas8786     x.xx                6.20                
Pavarde8787    Vardas8787     x.xx                5.80                
Pavarde8788    Vardas8788     x.xx                5.40                
Pavarde8789    Vardas8789     x.xx                5.00                
Pavarde8790    Vardas8790     x.xx                5.00                
Pavarde8792    Vardas8792     x.xx                7.80                
Pavarde8795    Vardas8795     x.xx                5.00                
Pavarde8797    Vardas8797     x.xx                8.20                
Pavarde8798    Vardas8798     x.xx                5.60                
Pavarde8799    Vardas8799     x.xx                6.00                
Pavarde8800    Vardas8800     x.xx                8.80                
Pavarde8803    Vardas8803     x.xx                6.60                
Pavarde8804    Vardas8804     x.xx                6.80                
Pavarde8808    Vardas8808     x.xx                6.80                
Pavarde8810    Vardas8810     x.xx                7.40                
Pavarde8811    Vardas8811     x.xx                5.60                
Pavarde8812    Vardas8812     x.xx                5.20                
Pavarde8813    Vardas8813     x.xx                6.60                
Pavarde8815    Vardas8815     x.xx                5.80                
Pavarde8818    Vardas8818     x.xx                8.40                
Pavarde8819    Vardas8819     x.xx                7.20                
Pavarde8822    Vardas8822     x.xx                5.20                
Pavarde8823    Vardas8823     x.xx                6.20                
Pavarde8825    Vardas8825     x.xx                5.80                
Pavarde8826    Vardas8826     x.xx                6.00                
Pavarde8831    Vardas8831     x.xx                5.60                
Pavarde8834    Vardas8834     x.xx                8.00                
Pavarde8835    Vardas8835     x.xx                6.20                
Pavarde8836    Vardas8836     x.xx                7.20                
Pavarde8837    Vardas8837     x.xx                5.60                
Pavarde8838    Vardas8838     x.xx                7.40                
Pavarde8840    Vardas8840     x.xx                6.00                
Pavarde8842    Vardas8842     x.xx                6.40                
Pavarde8843    Vardas8843     x.xx                8.40                
Pavarde8848    Vardas8848     x.xx                5.00                
Pavarde8852    Vardas8852     x.xx                7.80                
Pavarde8853    Vardas8853     x.xx                5.40                
Pavarde8854    Vardas8854     x.xx                8.20                
Pavarde8855    Vardas8855     x.xx                6.60                
Pavarde8856    Vardas8856     x.xx                9.20                
Pavarde8857    Vardas8857     x.xx                6.20                
Pavarde8859    Vardas8859     x.xx                6.00                
Pavarde8861    Vardas8861     x.xx                7.60                
Pavarde8863    Vardas8863     x.xx                7.40                
Pavarde8864    Vardas8864     x.xx                8.80                
Pavarde8865    Vardas8865     x.xx                7.40                
Pavarde8866    Vardas8866     x.xx                5.00                
Pavarde8870    Vardas8870     x.xx                8.40                
Pavarde8873    Vardas8873     x.xx                7.80                
Pavarde8877    Vardas8877     x.xx                5.60                
Pavarde8882    Vardas8882     x.xx                7.40                
Pavarde8883    Vardas8883     x.xx                5.00                
Pavarde8884    Vardas8884     x.xx                5.00                
Pavarde8885    Vardas8885     x.xx                8.00                
Pavarde8887    Vardas8887     x.xx                5.00                
Pavarde8890    Vardas8890     x.xx                7.00                
Pavarde8891    Vardas8891     x.xx                6.00                
Pavarde8892    Vardas8892     x.xx                6.00                
Pavarde8894    Vardas8894     x.xx                7.40                
Pavarde8896    Vardas8896     x.xx                5.20                
Pavarde8897    Vardas8897     x.xx                6.00                
Pavarde8898    Vardas8898     x.xx                6.80                
Pavarde8899    Vardas8899     x.xx                7.60                
Pavarde8900    Vardas8900     x.xx                8.00                
Pavarde8901    Vardas8901     x.xx                7.80                
Pavarde8903    Vardas8903     x.xx                6.00                
Pavarde8905    Vardas8905     x.xx                7.60                
Pavarde8907    Vardas8907     x.xx                6.80                
Pavarde8909    Vardas8909     x.xx                6.80                
Pavarde8910    Vardas8910     x.xx                5.20                
Pavarde8912    Vardas8912     x.xx                7.60                
Pavarde8913    Vardas8913     x.xx                5.20                
Pavarde8914    Vardas8914     x.xx                5.00                
Pavarde8916    Vardas8916     x.xx                7.40                
Pavarde8917    Vardas8917     x.xx                7.00                
Pavarde8918    Vardas8918     x.xx                6.60                
Pavarde8920    Vardas8920     x.xx                8.40                
Pavarde8921    Vardas8921     x.xx                6.40                
Pavarde8922    Vardas8922     x.xx                9.20                
Pavarde8923    Vardas8923     x.xx                6.60                
Pavarde8924    Vardas8924     x.xx                7.20                
Pavarde8925    Vardas8925     x.xx                6.80                
Pavarde8926    Vardas8926     x.xx                8.00                
Pavarde8928    Vardas8928     x.xx                7.60                
Pavarde8929    Vardas8929     x.xx                6.80                
Pavarde8930    Vardas8930     x.xx                7.00                
Pavarde8933    Vardas8933     x.xx                5.60                
Pavarde8934    Vardas8934     x.xx                7.00                
Pavarde8936    Vardas8936     x.xx                7.00                
Pavarde8937    Vardas8937     x.xx                8.40                
Pavarde8938    Vardas8938     x.xx                6.00                
Pavarde8939    Vardas8939     x.xx                5.20                
Pavarde8941    Vardas8941     x.xx                5.80                
Pavarde8942    Vardas8942     x.xx                7.20                
Pavarde8943    Vardas8943     x.xx                8.40                
Pavarde8944    Vardas8944     x.xx                7.80                
Pavarde8945    Vardas8945     x.xx                6.80                
Pavarde8947    Vardas8947     x.xx                5.00                
Pavarde8948    Vardas8948     x.xx                6.00                
Pavarde8949    Vardas8949     x.xx                5.40                
Pavarde8950    Vardas8950     x.xx                5.40                
Pavarde8951    Vardas8951     x.xx                5.20                
Pavarde8953    Vardas8953     x.xx                5.60                
Pavarde8954    Vardas8954     x.xx                5.80                
Pavarde8956    Vardas8956     x.xx                8.40                
Pavarde8957    Vardas8957     x.xx                9.20                
Pavarde8959    Vardas8959     x.xx                7.60                
Pavarde8962    Vardas8962     x.xx                8.00                
Pavarde8963    Vardas8963     x.xx                7.40                
Pavarde8964    Vardas8964     x.xx                8.60                
Pavarde8966    Vardas8966     x.xx                5.00                
Pavarde8967    Vardas8967     x.xx                5.60                
Pavarde8968    Vardas8968     x.xx                7.00                
Pavarde8972    Vardas8972     x.xx                7.20                
Pavarde8976    Vardas8976     x.xx                6.80                
Pavarde8977    Vardas8977     x.xx                8.20                
Pavarde8979    Vardas8979     x.xx                6.80                
Pavarde8981    Vardas8981     x.xx                8.00                
Pavarde8982    Vardas8982     x.xx                5.20                
Pavarde8985    Vardas8985     x.xx                8.40                
Pavarde8988    Vardas8988     x.xx                6.60                
Pavarde8989    Vardas8989     x.xx                5.20                
Pavarde8990    Vardas8990     x.xx                6.60                
Pavarde8991    Vardas8991     x.xx                6.00                
Pavarde8993    Vardas8993     x.xx                8.20                
Pavarde8994    Vardas8994     x.xx                5.60                
Pavarde8997    Vardas8997     x.xx                5.20                
Pavarde8999    Vardas8999     x.xx                5.80                
Pavarde9000    Vardas9000     x.xx                7.40                
Pavarde9005    Vardas9005     x.xx                5.80                
Pavarde9006    Vardas9006     x.xx                7.80                
Pavarde9007    Vardas9007     x.xx                5.00                
Pavarde9009    Vardas9009     x.xx                6.40                
Pavarde9012    Vardas9012     x.xx                6.80                
Pavarde9013    Vardas9013     x.xx                8.20                
Pavarde9015    Vardas9015     x.xx                5.40                
Pavarde9016    Vardas9016     x.xx                7.20                
Pavarde9018    Vardas9018     x.xx                7.40                
Pavarde9019    Vardas9019     x.xx                5.00                
Pavarde9020    Vardas9020     x.xx                6.00                
Pavarde9021    Vardas9021     x.xx                7.60                
Pavarde9028    Vardas9028     x.xx                7.00                
Pavarde9029    Vardas9029     x.xx                6.40                
Pavarde9030    Vardas9030     x.xx                7.80                
Pavarde9031    Vardas9031     x.xx                5.80                
Pavarde9032    Vardas9032     x.xx                7.00                
Pavarde9035    Vardas9035     x.xx                6.60                
Pavarde9036    Vardas9036     x.xx                8.20                
Pavarde9038    Vardas9038     x.xx                7.00                
Pavarde9039    Vardas9039     x.xx                6.80                
Pavarde9040    Vardas9040     x.xx                5.80                
Pavarde9041    Vardas9041     x.xx                7.80                
Pavarde9042    Vardas9042     x.xx                7.40                
Pavarde9043    Vardas9043     x.xx                7.20                
Pavarde9045    Vardas9045     x.xx                6.40                
Pavarde9047    Vardas9047     x.xx                8.00                
Pavarde9052    Vardas9052     x.xx                7.00                
Pavarde9055    Vardas9055     x.xx                7.40                
Pavarde9056    Vardas9056     x.xx                6.00                
Pavarde9057    Vardas9057     x.xx                5.80                
Pavarde9062    Vardas9062     x.xx                5.60                
Pavarde9063    Vardas9063     x.xx                6.00                
Pavarde9064    Vardas9064     x.xx                6.40                
Pavarde9067    Vardas9067     x.xx                7.80                
Pavarde9068    Vardas9068     x.xx                5.20                
Pavarde9069    Vardas9069     x.xx                5.60                
Pavarde9071    Vardas9071     x.xx                6.80                
Pavarde9073    Vardas9073     x.xx                5.00                
Pavarde9074    Vardas9074     x.xx                7.60                
Pavarde9075    Vardas9075     x.xx                8.80                
Pavarde9076    Vardas9076     x.xx                8.00                
Pavarde9078    Vardas9078     x.xx                5.00                
Pavarde9079    Vardas9079     x.xx                5.00                
Pavarde9081    Vardas9081     x.xx                6.20                
Pavarde9082    Vardas9082     x.xx                7.40                
Pavarde9083    Vardas9083     x.xx                5.00                
Pavarde9084    Vardas9084     x.xx                7.60                
Pavarde9085    Vardas9085     x.xx                8.40                
Pavarde9088    Vardas9088     x.xx                8.00                
Pavarde9089    Vardas9089     x.xx                7.40                
Pavarde9090    Vardas9090     x.xx                6.40                
Pavarde9091    Vardas9091     x.xx                5.40                
Pavarde9092    Vardas9092     x.xx                7.60                
Pavarde9093    Vardas9093     x.xx                6.20                
Pavarde9096    Vardas9096     x.xx                8.00                
Pavarde9101    Vardas9101     x.xx                5.00                
Pavarde9102    Vardas9102     x.xx                6.40                
Pavarde9103    Vardas9103     x.xx                6.00                
Pavarde9104    Vardas9104     x.xx                7.00                
Pavarde9106    Vardas9106     x.xx                8.20                
Pavarde9108    Vardas9108     x.xx                6.00                
Pavarde9109    Vardas9109     x.xx                6.80                
Pavarde9110    Vardas9110     x.xx                7.60                
Pavarde9111    Vardas9111     x.xx                5.40                
Pavarde9113    Vardas9113     x.xx                6.20                
Pavarde9114    Vardas9114     x.xx                8.60                
Pavarde9115    Vardas9115     x.xx                7.80                
Pavarde9116    Vardas9116     x.xx                5.00                
Pavarde9118    Vardas9118     x.xx                5.60                
Pavarde9119    Vardas9119     x.xx                5.00                
Pavarde9121    Vardas9121     x.xx                6.80                
Pavarde9122    Vardas9122     x.xx                7.00                
Pavarde9125    Vardas9125     x.xx                6.80                
Pavarde9127    Vardas9127     x.xx                6.40                
Pavarde9130    Vardas9130     x.xx                6.80                
Pavarde9132    Vardas9132     x.xx                6.00                
Pavarde9134    Vardas9134     x.xx                7.00                
Pavarde9138    Vardas9138     x.xx                5.20                
Pavarde9139    Vardas9139     x.xx                7.00                
Pavarde9140    Vardas9140     x.xx                5.40                
Pavarde9143    Vardas9143     x.xx                7.80                
Pavarde9144    Vardas9144     x.xx                7.00                
Pavarde9145    Vardas9145     x.xx                6.00                
Pavarde9147    Vardas9147     x.xx                8.40                
Pavarde9148    Vardas9148     x.xx                6.80                
Pavarde9150    Vardas9150     x.xx                8.60                
Pavarde9151    Vardas9151     x.xx                7.60                
Pavarde9153    Vardas9153     x.xx                6.00                
Pavarde9155    Vardas9155     x.xx                5.20                
Pavarde9156    Vardas9156     x.xx                5.20                
Pavarde9157    Vardas9157     x.xx                5.40                
Pavarde9158    Vardas9158     x.xx                5.20                
Pavarde9159    Vardas9159     x.xx                5.20                
Pavarde9161    Vardas9161     x.xx                5.00                
Pavarde9166    Vardas9166     x.xx                5.40                
Pavarde9167    Vardas9167     x.xx                8.40                
Pavarde9168    Vardas9168     x.xx                6.00                
Pavarde9170    Vardas9170     x.xx                5.80                
Pavarde9173    Vardas9173     x.xx                5.80                
Pavarde9174    Vardas9174     x.xx                7.40                
Pavarde9176    Vardas9176     x.xx                5.60                
Pavarde9177    Vardas9177     x.xx                5.60                
Pavarde9178    Vardas9178     x.xx                7.60                
Pavarde9180    Vardas9180     x.xx                6.20                
Pavarde9181    Vardas9181     x.xx                5.00                
Pavarde9184    Vardas9184     x.xx                7.60                
Pavarde9185    Vardas9185     x.xx                7.20                
Pavarde9186    Vardas9186     x.xx                6.60                
Pavarde9187    Vardas9187     x.xx                6.60                
Pavarde9191    Vardas9191     x.xx                6.40                
Pavarde9196    Vardas9196     x.xx                6.60                
Pavarde9197    Vardas9197     x.xx                5.60                
Pavarde9198    Vardas9198     x.xx                5.40                
Pavarde9199    Vardas9199     x.xx                7.20                
Pavarde9200    Vardas9200     x.xx                8.20                
Pavarde9201    Vardas9201     x.xx                8.00                
Pavarde9203    Vardas9203     x.xx                5.00                
Pavarde9204    Vardas9204     x.xx                8.20                
Pavarde9205    Vardas9205     x.xx                7.00                
Pavarde9206    Vardas9206     x.xx                6.80                
Pavarde9207    Vardas9207     x.xx                7.80                
Pavarde9208    Vardas9208     x.xx                8.20                
Pavarde9210    Vardas9210     x.xx                7.40                
Pavarde9211    Vardas9211     x.xx                5.20                
Pavarde9215    Vardas9215     x.xx                7.40                
Pavarde9216    Vardas9216     x.xx                6.80                
Pavarde9217    Vardas9217     x.xx                5.80                
Pavarde9219    Vardas9219     x.xx                6.80                
Pavarde9223    Vardas9223     x.xx                6.20                
Pavarde9226    Vardas9226     x.xx                8.80                
Pavarde9227    Vardas9227     x.xx                7.00                
Pavarde9228    Vardas9228     x.xx                9.20                
Pavarde9229    Vardas9229     x.xx                6.80                
Pavarde9234    Vardas9234     x.xx                5.80                
Pavarde9235    Vardas9235     x.xx                6.60                
Pavarde9236    Vardas9236     x.xx                5.00                
Pavarde9237    Vardas9237     x.xx                6.80                
Pavarde9240    Vardas9240     x.xx                8.00                
Pavarde9241    Vardas9241     x.xx                6.20                
Pavarde9242    Vardas9242     x.xx                5.80                
Pavarde9243    Vardas9243     x.xx                5.80                
Pavarde9245    Vardas9245     x.xx                8.20                
Pavarde9246    Vardas9246     x.xx                8.40                
Pavarde9247    Vardas9247     x.xx                7.60                
Pavarde9250    Vardas9250     x.xx                6.00                
Pavarde9253    Vardas9253     x.xx                5.40                
Pavarde9256    Vardas9256     x.xx                7.40                
Pavarde9257    Vardas9257     x.xx                7.40                
Pavarde9261    Vardas9261     x.xx                5.40                
Pavarde9262    Vardas9262     x.xx                8.00                
Pavarde9263    Vardas9263     x.xx                6.80                
Pavarde9266    Vardas9266     x.xx                5.00                
Pavarde9267    Vardas9267     x.xx                5.40                
Pavarde9268    Vardas9268     x.xx                7.00                
Pavarde9269    Vardas9269     x.xx                7.80                
Pavarde9270    Vardas9270     x.xx                8.20                
Pavarde9272    Vardas9272     x.xx                8.40                
Pavarde9273    Vardas9273     x.xx                7.20                
Pavarde9279    Vardas9279     x.xx                7.40                
Pavarde9280    Vardas9280     x.xx                5.00                
Pavarde9281    Vardas9281     x.xx                5.20                
Pavarde9288    Vardas9288     x.xx                7.20                
Pavarde9290    Vardas9290     x.xx                5.80                
Pavarde9291    Vardas9291     x.xx                6.80                
Pavarde9292    Vardas9292     x.xx                5.80                
Pavarde9293    Vardas9293     x.xx                6.40                
Pavarde9294    Vardas9294     x.xx                5.00                
Pavarde9295    Vardas9295     x.xx                7.00                
Pavarde9297    Vardas9297     x.xx                7.00                
Pavarde9300    Vardas9300     x.xx                7.20                
Pavarde9301    Vardas9301     x.xx                5.20                
Pavarde9302    Vardas9302     x.xx                5.80                
Pavarde9303    Vardas9303     x.xx                6.60                
Pavarde9304    Vardas9304     x.xx                5.80                
Pavarde9305    Vardas9305     x.xx                7.60                
Pavarde9312    Vardas9312     x.xx                8.40                
Pavarde9313    Vardas9313     x.xx                7.20                
Pavarde9314    Vardas9314     x.xx                6.00                
Pavarde9315    Vardas9315     x.xx                6.40                
Pavarde9318    Vardas9318     x.xx                8.00                
Pavarde9319    Vardas9319     x.xx                9.20                
Pavarde9320    Vardas9320     x.xx                8.80                
Pavarde9322    Vardas9322     x.xx                6.00                
Pavarde9323    Vardas9323     x.xx                5.60                
Pavarde9324    Vardas9324     x.xx                5.40                
Pavarde9326    Vardas9326     x.xx                7.40                
Pavarde9327    Vardas9327     x.xx                7.60                
Pavarde9328    Vardas9328     x.xx                5.80                
Pavarde9332    Vardas9332     x.xx                7.40                
Pavarde9334    Vardas9334     x.xx                7.80                
Pavarde9337    Vardas9337     x.xx                6.20                
Pavarde9338    Vardas9338     x.xx                7.80                
Pavarde9342    Vardas9342     x.xx                7.80                
Pavarde9344    Vardas9344     x.xx                8.00                
Pavarde9345    Vardas9345     x.xx                7.40                
Pavarde9348    Vardas9348     x.xx                7.20                
Pavarde9349    Vardas9349     x.xx                7.00                
Pavarde9350    Vardas9350     x.xx                5.60                
Pavarde9354    Vardas9354     x.xx                5.40                
Pavarde9355    Vardas9355     x.xx                6.20                
Pavarde9358    Vardas9358     x.xx                6.20                
Pavarde9359    Vardas9359     x.xx                7.80                
Pavarde9361    Vardas9361     x.xx                6.80                
Pavarde9362    Vardas9362     x.xx                5.60                
Pavarde9363    Vardas9363     x.xx                8.40                
Pavarde9366    Vardas9366     x.xx                8.40                
Pavarde9371    Vardas9371     x.xx                5.20                
Pavarde9376    Vardas9376     x.xx                7.20                
Pavarde9378    Vardas9378     x.xx                9.20                
Pavarde9379    Vardas9379     x.xx                7.00                
Pavarde9380    Vardas9380     x.xx                6.40                
Pavarde9382    Vardas9382     x.xx                7.80                
Pavarde9383    Vardas9383     x.xx                8.80                
Pavarde9384    Vardas9384     x.xx                7.80                
Pavarde9385    Vardas9385     x.xx                5.00                
Pavarde9386    Vardas9386     x.xx                7.60                
Pavarde9388    Vardas9388     x.xx                6.40                
Pavarde9390    Vardas9390     x.xx                8.40                
Pavarde9391    Vardas9391     x.xx                6.80                
Pavarde9392    Vardas9392     x.xx                7.00                
Pavarde9394    Vardas9394     x.xx                5.00                
Pavarde9395    Vardas9395     x.xx                6.80                
Pavarde9396    Vardas9396     x.xx                6.20                
Pavarde9397    Vardas9397     x.xx                5.20                
Pavarde9400    Vardas9400     x.xx                7.80                
Pavarde9402    Vardas9402     x.xx                8.40                
Pavarde9403    Vardas9403     x.xx                8.40                
